기간,원자력,석탄_유연탄,석탄_무연탄,석탄_계,유류,LNG,양수,신재생_연료전지,신재생_석탄가스화,신재생_태양,신재생_풍력,신재생_수력,신재생_해양,신재생_바이오,신재생_폐기물,신재생_계,기타,배출권거래비용정산금,전력시장_계,PPA_계,전력시장+PPA_계
2018/11,7244.006902409999,12852.743000859995,241.52767395000004,13094.270674809995,621.9348486600001,14389.655883470004,375.2336925,173.6222949,192.149607,239.68379264999984,165.01339380000002,264.48668850999996,41.84500969,244.68548655000004,990.0142673899999,2311.50054049,46.807,0,38083.409542739995,,38083.409542739995
2018/10,6693.323741359999,11749.112932450005,273.49430321,12022.607235660005,841.4483742100002,12606.906223369997,333.89110411,155.27939690000002,80.27672116,303.1252589800002,250.21043418999997,242.11494267000012,42.138462790000005,202.79276382000006,834.8370000899998,2110.7749806,48.0925,0,34657.044222970006,,34657.044222970006
2018/09,5841.952094699999,13265.21169403,321.10406664,13586.31576067,587.31736572,10421.187503739999,430.90616938,123.07169338,147.02085005,245.95826027999982,167.98763103000007,348.07573708000024,36.01354051,212.85710181999994,785.5711591000003,2066.5559732500005,37.8443,0,32972.07918475999,,32972.07918475999
2018/08,7479.102573889999,17696.130508259997,381.77544312,18077.90595138,1317.60640797,15208.140790010004,544.53117232,124.67120606,140.82434367,285.2685655599997,152.03780038000005,293.6415835199999,36.17960248,231.8016049999999,922.8826477899997,2187.3073544599993,37.1935,0,44851.78779319,,44851.78779319
2018/07,7839.069202989998,18248.30894167,346.97137699,18595.28031866,1257.30768474,14767.561353210005,504.27403788,121.85786930999998,0,299.7019305900004,129.08893687999995,419.36138941999997,31.92905983,196.56205426000005,968.0240238,2166.5252640900003,37.8614,0,45167.87927838001,,45167.87927838001
2018/06,6473.91893249,13978.663542039998,176.33416015,14154.997702189998,605.8079401099999,12713.72456941,368.58857202,124.70510539000001,0,273.0298459100001,100.89177418999999,405.6832843799997,33.459599170000004,235.45351719000007,870.5137277699998,2043.7368539999995,32.7426,0,36393.51718811,,36393.51718811
2018/05,6001.7050590300005,13108.943732539996,115.32510502,13224.268837559996,545.1130577199999,11495.669285159998,332.66533084,127.02507345999997,43.40877535,250.83927827999966,198.89446847000002,441.3249517000002,36.12332987,159.71749564000004,664.0681137600001,1921.40148653,36.9191,0,33557.74216013,,33557.74216013
2018/04,5168.481492250001,13154.146964049998,109.37423165,13263.521195699997,407.11496201999995,12990.470247140005,300.62067906,119.95151995000002,154.72565117,264.34080515000016,234.32415813999992,211.49938178999972,37.17846338,202.75552442999998,702.5068829300008,1927.2823869400006,36.5181,2623.98039337,36717.98946675,,36717.98946675
2018/03,5938.139564319999,17439.945687479998,90.55221645,17530.497903929998,1241.1775988999998,16702.39410961,392.47540609000004,134.97471538,136.45549213,268.9732546199998,260.06496415000004,184.3020113999999,43.66446535,250.88532681999996,708.2426243699997,1987.5628542199993,41.9675,0,43834.215023909994,,43834.215023909994
2018/02,5356.912917259999,17653.348915159997,118.52770302,17771.87661818,1267.57932674,14829.29705899,364.49639191,106.84687353000002,96.85453503000001,186.28266664000003,254.59369663000004,186.36070574999997,32.4998941,185.15396714000005,771.2165803,1819.8089191200002,29.9572,0,41439.92843704999,,41439.92843704999
2018/01,6372.39372534,20431.072635440003,137.5583902,20568.631025640003,1908.6459845400002,18654.27715038,430.14466323,122.28483015000002,151.10391965,160.6149779099998,305.3539374100001,213.63064847999993,38.81925966,233.08524576999997,929.6832977799994,2154.5761168099993,35.9692,0,50124.637835279995,,50124.637835279995
2017/12,8067.35824165,16258.18570928,237.79652043,16495.98222971,1518.79867721,17449.08423967,366.71803673,122.91667851,90.13141884999999,144.72191291,314.34300626,195.13538904,37.34351333,205.95144638999997,862.04842546,1972.59179075,15.6758,0,45886.20905917,,45886.20905917
2017/11,7419.03942352,12311.61996196,181.76286048,12493.382822439999,591.21437576,12237.70535697,288.28229436,102.33615861,85.22001621999999,147.95430398,217.02351546999998,156.06885381,32.04285755,170.50918882000002,807.58061877,1718.73551323,22.5073,0,34770.8670788,,34770.8670788
2017/10,5563.45802905,12035.59082871,206.07041465,12241.661243359998,356.96858987,7335.24692657,315.26890048,88.38634911999999,0,143.75721398,122.3893324,161.81216305,28.04670368,175.56132465,838.59518065,1558.54826753,24.4743,0,27395.626307169998,,27395.626307169998
2017/09,6133.48788823,13865.49924148,165.25641722,14030.7556587,506.74067815,8090.60611747,422.4385963,85.3031366,103.78845325,173.87228642999997,98.86333091,219.67358004000002,28.390607460000002,163.15416865,833.00848656,1706.0540499,18.6166,0,30908.69949431,,30908.69949431
2017/08,6480.17677484,16019.60132474,300.77263612,16320.37396086,787.64063885,11432.1055968,478.68825231,92.45364699,116.7521841,182.91114991999999,88.27232631000001,477.42371547000005,28.710779579999997,180.63996938,849.03475964,2016.1985313900002,20.0409,0,37535.22460555,,37535.22460555
2017/07,6708.26577893,15586.90267165,222.28995892,15809.19263057,1007.82619112,12672.90861151,344.9024193,94.60585114,12.5493468,157.25538698,104.36043754,298.73708854,28.99077758,146.01836383,836.86014168,1679.37739409,24.1133,0,38246.586286649996,,38246.586286649996
2017/06,7056.69660108,14053.85140703,216.52863329,14270.38004032,594.34816927,10625.00867711,378.11350101,102.58420582000001,40.62512712,216.10771519000002,76.25225959000001,195.52029492999998,31.15957895,167.27864445,767.8420494500001,1597.3698754999998,25.8617,812.86695861,35360.64558929,,35360.64558929
2017/05,6912.07664031,13163.19877523,309.3243887,13472.52316393,371.65389558,7409.7073146,352.93103241,90.24757466,62.14735794999999,218.70414385,120.32703117999999,205.96447621,33.51367791,152.79671741,783.81220789,1667.5131870599998,25.9971,0,30212.40236319,,30212.40236319
2017/04,6508.29422109,12144.06663267,337.34963519,12481.416267859999,399.96638786,7192.14508538,278.83601234,84.02658565,106.30527631999999,186.02818061999997,166.40592772,159.88861860999998,31.340539050000004,110.03737801,700.34753119,1544.3800371700002,17.7219,0,28422.75988925,,28422.75988925
2017/03,8272.5449759,17080.07859977,461.71015922,17541.788758990002,622.02483184,12128.26676717,380.26610634,106.00571534999999,97.93141776,211.17699513,170.82402272,181.19022985,40.87940709,159.30465757,755.2078406599999,1722.52028613,30.8597,0,40698.271473780005,,40698.271473780005
2017/02,8170.66729285,16287.76879819,580.8258653,16868.59466349,1324.85808464,12036.76342146,430.14326287,93.89799846,15.425738200000001,167.28480086,254.34831280999998,167.76219184,33.87073269,119.95430762,733.33297185,1585.87705433,18.8181,0,40435.721965640005,,40435.721965640005
2017/01,8430.53051105,17909.7530254,615.37809005,18525.13111545,1401.42953862,12676.73542351,457.0239533,96.77620300000001,39.08143331,122.45641992,237.75206301999998,178.74495081,36.03980643,133.13328265,848.62968305,1692.61384219,27.0769,0,43210.541291890004,,43210.541291890004
2016/12,11475.04902226,18356.90262876,639.04244445,18995.945073209998,1675.70113352,13254.07460647,430.96212496,96.92022528,71.78018629,100.18294156,220.93371276999997,170.85168032,35.79171858,94.13731607,820.21026849,1610.80804936,25.7538,0,47468.29375065,,47468.29375065
2016/11,7793.22986057,13175.76996986,458.66335242,13634.433322280001,975.48228135,11413.02955319,286.23726148,72.58253336,30.090239099999998,92.97984754,142.80060873,140.52884729,29.56043516,96.25978248999999,805.4560918100001,1410.25838548,21.4966,0,35534.16728471,,35534.16728471
2016/10,7848.29066921,10909.89276283,320.6257254,11230.51848823,797.3849674,8085.59044668,247.86160122,69.47289293,44.02366263,88.96409197999999,101.04757626,139.26388236,31.57520497,101.98795329000001,789.13128344,1365.46654786,19.3808,0,29594.493509930002,,29594.493509930002
2016/09,8086.49739675,10958.43215605,357.62927567,11316.06143172,604.00408159,7692.81476309,356.29561845,65.52250091,0.00001595,98.3630422,55.59303598,165.00177166,29.576955039999998,84.21177255,818.82979824,1317.09889253,15.6663,0,29388.438498339998,,29388.438498339998
2016/08,8438.56608029,12900.72494344,555.93745204,13456.66239548,1016.06976032,9661.1158658,409.77535804,64.10835785,63.2530882,148.72844465,58.45525551,243.32085290999999,30.30619234,97.39327175,856.51959416,1562.08505737,17.4015,0,34561.676101970006,,34561.676101970006
2016/07,7471.81880923,11880.90820586,523.76278031,12404.67098617,1189.52516624,8846.72432626,302.0038187,60.84361309,17.33254172,116.85280815,60.935690359999995,470.29951975999995,27.04219092,87.31408386999999,760.13862156,1600.7590694300002,15.8106,0,31831.312852000003,,31831.312852000003
2016/06,6720.90789608,10441.52241608,436.63313709,10878.155553170001,755.47681961,7011.91600023,206.87071032,56.74913413,0.66352849,112.00600164,46.48343249,223.22652032999997,25.67234824,72.69116097,657.76573105,1195.25785734,12.941,0,26781.52584137,,26781.52584137
2016/05,6982.48169078,9625.30678933,477.56197106,10102.86876039,724.97063342,5473.75833657,232.44134055,58.8633114,0.00027195,143.27584775,91.46285441,253.26058879,27.91101913,64.87392378,773.33774042,1412.9855576300001,12.5897,0,24942.09605612,,24942.09605612
2016/04,8475.40232004,9362.21004221,457.07863488,9819.288677089999,1050.60695361,5626.24007317,228.89309507,67.91655505,0,128.80037443999998,100.57343231,181.09307780999998,29.94166505,92.29845255000001,803.85582935,1404.4793865600002,15.0397,0,26619.95025314,,26619.95025314
2016/03,10097.2423139,12534.69707541,685.8932221,13220.59029751,1868.38724082,10363.61302554,300.20719696,83.43420082,0,156.27105189,124.91107577999999,147.12141206,36.748719799999996,111.09893283,759.05988555,1418.6452787300002,7.4107,0,37276.096054609996,,37276.096054609996
2016/02,9886.05211956,12457.81440442,636.21586934,13094.03027376,1757.74482883,10495.87233911,385.34007567,77.01249036,0.01682208,113.94566353,185.37494809,87.18242355000001,34.0540844,100.94729351,732.1488991800001,1330.6826247,11.3203,0,36961.04250857,,36961.04250857
2016/01,11513.07748711,14916.18866639,722.98257103,15639.17123742,2079.37880011,13204.03342767,455.29251412,83.32758460999999,0.00047373,87.60228898999999,197.39700778999998,99.77109514,36.82930517,96.18738083,812.57843251,1413.6935687700002,10.4424,0,44315.089452629996,,44315.089452629996
2015/12,10828.52018654,14542.05412873,513.36724056,15055.421369290001,2167.4158589,11857.48735884,399.2922889,102.60405052,-0.0001,181.60142269,165.45729919000001,90.74741077,39.539214550000004,79.82693225,887.7307741100001,1547.5070040800001,3.7818,0,41859.42585765,,41859.42585765
2015/11,9818.87664116,11727.09850376,368.56218688,12095.660690640001,1901.87435831,8754.95005971,306.37736193,124.41436683,-0.0001,65.19385265,118.03089973,93.981554,39.64555354,111.40990721,696.96661452,1249.6426484800002,3.2194,0,34130.60107999,,34130.60107999
2015/10,9210.0597961,11163.2011439,323.70134688,11486.90249078,682.18320534,9091.32581662,338.18169513,87.63836658,-0.0001,324.18807137,127.94570879000001,137.8429545,44.06500499,123.74740814,866.13972978,1711.5671441499999,4.1865,0,32524.40657399,,32524.40657399
2015/09,7757.56920317,11348.51720215,415.53283083,11764.05003298,660.2240407,9319.14794004,426.34698176,86.71447083999999,0,143.32604116000002,69.54700372,136.27534782,35.74979475,96.87072249,846.0367197500001,1414.52010053,1.2348,0,31343.09305201,,31343.09305201
2015/08,8199.75021342,13154.23661842,497.8036902,13652.04030862,804.07497677,10766.17972233,569.11459556,91.52663211999999,0,142.57439351000002,63.293906539999995,158.39999526,36.55447517,110.50737317,841.38060462,1444.23738039,0.783,0,35436.18024147,,35436.18024147
2015/07,9329.65792402,12275.47501204,482.80362308,12758.278635120001,640.58618045,8875.03339745,555.60378446,72.48425043,0,124.55113576,88.27494361999999,194.87288329999998,32.41116783,97.04594438,796.46066458,1406.1009899,0.1011,0,33565.36202199,,33565.36202199
2015/06,5988.27639469,11832.82248424,635.20072775,12468.02321199,543.51825938,8883.60333847,196.45729142,115.77988335,0,632.8471226500001,51.368522899999995,208.21690382,32.25144975,108.00700519,814.24501301,1962.71590067,0.101,0,30042.69541469,,30042.69541469
2015/05,5540.88287031,8076.22940031,616.47614762,8692.70554793,621.51252513,8575.68395233,211.70710498,88.24997601999999,0,176.96486495000002,100.21026873999999,285.39265912999997,39.23737241,81.98069607,765.05007375,1537.0859110699998,0.1269,0,25179.70479444,,25179.70479444
2015/04,6209.28445795,8229.67427001,613.83748767,8843.51175768,1088.6662665,9772.50692449,252.55731491,106.29230337000001,0,182.46324758999998,116.52046057,251.93212259,39.431521509999996,82.73524873000001,814.29965635,1593.67456071,0.0908,0,27760.29210563,,27760.29210563
2015/03,7759.03157941,10728.05979923,864.00750034,11592.06729957,2254.61609429,14597.98280695,475.53047201,113.24027017,0,237.71517529000002,154.67714669,254.02057384,49.14227189,33.60415957,869.4447034499999,1711.8443009,0.1198,0,38391.19240173,,38391.19240173
2015/02,7496.68372119,10723.48640859,851.25053606,11574.736944650002,1300.4830926,14463.4632172,487.88585109,98.86422850000001,0,241.23529522,174.37937779,253.46585591,44.945363310000005,71.10331397,730.93011257,1614.92354727,0.1188,0,36938.29513322,,36938.29513322
2015/01,10396.31838425,13339.46955172,1121.27255796,14460.742109679999,1472.16491891,19483.87529142,614.33449833,127.28148725999999,0,128.95947921,231.16106956,322.82194934,58.19623448,78.54753797000001,932.65669509,1879.6244529100002,0.1538,0,48307.21348518,,48307.21348518
2014/12,5791.8167687899995,11136.06962841,651.28803578,11787.35766419,1293.2908093700003,20493.532030199993,636.32763869,125.13119264999997,0,153.31346394000005,283.77202420999987,314.0579537,58.56401797,105.82744116000002,1077.55557354,2118.22166717,0.1481,0,42120.69471356999,,42120.69471356999
2014/11,6072.0877488099995,10382.48074343,628.12649582,11010.60723925,867.2330533499999,15037.307578270005,553.69714521,143.39495517000006,0,121.43262171999996,143.76589576000003,281.83734486000026,53.54600222,66.43713586,949.03627395,1759.4502295400005,0.1636,0,35300.546540949996,,35300.546540949996
2014/10,6465.5358454199995,9725.997285190002,481.49597874,10207.493263930002,695.75405205,14062.02694388,690.76420431,136.62149923,0,250.20631924000006,135.87111548999997,301.55683740000006,54.07976009,62.35918583000001,1071.92380159,2012.6185188700003,0.1432,0,34134.33605153,,34134.33605153
2014/09,5868.49719261,9418.59780255,515.76404901,9934.361851560001,971.3956970300001,13659.3730385,825.50477587,102.27511582999999,0,185.37041367999996,67.89500437000001,361.80681032999996,50.643920980000004,52.20158203000001,811.6477554499999,1631.8406026699997,0.1139,0,32891.08705224,,32891.08705224
2014/08,7276.25977513,10883.41593764,627.80620291,11511.22214055,915.5641015499999,12236.708608549998,896.24682094,124.39401627000001,0,121.83829891999986,97.32630084,394.26203167000006,52.37790456,59.817571259999994,731.0235658299998,1581.03968935,0.0454,0,34417.08652333,,34417.08652333
2014/07,7530.096324650001,11430.974479089997,675.78409363,12106.758572719997,1964.8914825700003,15780.222368529998,893.48348684,104.14197255,0,252.09769707999942,102.34352994000001,370.01712317999977,55.97968161,61.48936553000001,794.2408095299996,1740.3101794199988,0.051,0,40015.813479929995,,40015.813479929995
2014/06,6366.7419417599995,11873.87977878,571.94921853,12445.82899731,1257.29174714,12466.793417150006,656.8953744400001,146.69473811999998,0,587.33536726,59.00668307000003,387.8411477100001,51.93548595,126.71141669999997,758.0046690400003,2117.5295078500003,0.1006,0,35311.181592340006,,35311.181592340006
2014/05,7208.462882080002,9041.703758219997,476.21082562,9517.914583839998,1284.79218032,12803.072883679999,676.3619589,104.48008222,0,200.1372027499998,176.36406722000004,402.0949508099999,56.56427623,62.33562372,788.10350455,1790.0797074999998,0.1465,0,33280.83071671,,33280.83071671
2014/04,7348.642822439998,8661.76686571,540.5050375000001,9202.27190321,1343.2462227799997,14494.544537869999,610.20109972,117.97922819000001,0,169.17522990999998,129.82998677,371.49829311999997,60.475449680000004,67.75309958999999,771.5671818600005,1688.2784691200004,0.1123,0,34687.29739702999,,34687.29739702999
2014/03,7442.77727022,10195.434204590001,616.78174585,10812.21595044,2239.61666892,18745.714915110002,820.8990303200001,130.39622748000002,0,160.68811641000013,214.74345259999998,406.12320537999983,70.77805986,109.52794159999999,797.2105742899998,1889.46757762,0.1814,0,41950.87286492999,,41950.87286492999
2014/02,6612.415820980001,9419.803475380002,611.52560207,10031.329077450002,1879.5362213599997,16783.61665764,703.5368415400001,105.75433112,0,162.4953537999998,120.51956335999999,338.71835663999974,55.15609545,64.087177,634.00956725,1480.7404446199996,0.1722,0,37491.34721018,,37491.34721018
2014/01,7623.094566919999,11226.464913269998,665.19714101,11891.662054279997,2092.69509808,18245.17311507,683.1617223500001,110.27070777999998,0,120.22349651999991,207.37699148000004,285.5726738399999,61.070256259999994,72.23810826,725.1884537399995,1581.9406878799994,0.1739,0,42117.90117739,,42117.90117739
2013/12,1463.9883590900001,7818.370619190001,436.26263846,8254.63325765,2483.0858790900006,19309.853088690004,649.07987324,123.35360704000003,0,108.18138755000004,232.40579708,307.91653856999994,62.13265952,81.59073853,676.09576579,1591.6764940799999,0.1808,0,33752.49771365001,,33752.49771365001
2013/11,2179.22118103,6880.259039269998,395.15009546,7275.409134729997,2613.3730680299996,16415.025057929997,638.84943348,108.48245237000003,0,82.27602826,208.31965073000006,309.4497157499998,56.10906961,54.04392155999999,698.1827201100001,1516.86355839,0.0993,0,30638.840730139997,,30638.840730139997
2013/10,3267.4035388499997,7490.156278050002,459.91432145,7950.070599500002,2700.426937810001,15762.118120680005,775.9228056699999,109.64366348,0,134.90695442000003,136.30127599999997,422.36679427999997,62.124322060000004,32.65303709,657.2899863800002,1555.28603371,0.0117,0,32011.239726190008,,32011.239726190008
2013/09,2973.3741909299993,8221.39895345,500.29880526,8721.69775871,1567.9894377700004,11881.35241173,668.2849395999999,103.64098293,0,151.32691452999995,62.74700571,406.9571004300002,49.13319733,54.08481566,511.21571233999987,1339.10572893,0,0,27151.804467669997,,27151.804467669997
2013/08,3810.0385523699997,9417.68633341,659.56614408,10077.25247749,3585.59693112,16627.82361361,958.9199923400001,75.82469370999999,0,130.15456256000013,107.54960449000001,911.9635655999998,58.11555072,72.42032689000001,384.45310029,1740.48140426,0,0,36800.11297118999,,36800.11297118999
2013/07,5656.44681328,11306.945472270003,705.64607215,12012.591544420004,3390.8630748899986,16643.28218776,881.04378155,66.08530228999999,0,100.56596870000001,191.02688432000002,1106.73517889,54.371637199999995,69.02926039999998,502.21187883999977,2090.02611064,0,0,40674.253512539995,,40674.253512539995
2013/06,4573.850872610001,9894.052930330003,587.5393994899999,10481.592329820003,3005.3715520600003,15228.172347200001,837.36794058,53.57328445,0,109.34372954999988,33.68877893000001,671.64951725,59.67276178,66.22354456,486.8619803899998,1481.0135969099997,0,0,35607.36863918001,,35607.36863918001
2013/05,4827.32537018,9167.62875596,442.01854168,9609.64729764,2466.730094250001,14687.0718704,633.64064838,51.07365657000001,0,117.98232042999999,125.19215644000002,665.0339795800003,61.26513439,64.95647795,475.7114520800002,1561.2151774400006,0,0,33785.63045829,,33785.63045829
2013/04,5292.21432776,8735.89019324,555.0350046799999,9290.92519792,3222.7676787299993,16617.20119775,679.5891589400001,51.43022122,0,111.13506639,198.41121278999995,640.7154256700003,64.99122357,64.46349466000001,502.63915103000005,1633.7857953300004,0,0,36736.48335642999,,36736.48335642999
2013/03,5582.94338064,10250.43100284,631.87651036,10882.3075132,2132.55658545,15889.300320340002,450.01687073,47.49731521,0,106.53098012999993,188.61972975999998,593.47125179,67.22551911,27.682312699999997,449.4637848100002,1480.4908935100002,0,0,36417.61556387001,,36417.61556387001
2013/02,5199.866175180001,9379.047405230003,619.55753459,9998.604939820003,2382.4950863799995,15010.899957640004,518.2094183,41.86045980000001,0,69.64927758,179.5242716,560.3824846499999,55.97581822,54.74524109,464.80220330999987,1426.9397562500003,0,0,34537.01533357001,,34537.01533357001
2013/01,6873.362905920001,11456.26780365,762.54179125,12218.8095949,3165.2289926500002,18643.353130599997,657.90332118,47.61521470999999,0,63.28741393999999,197.15277230999996,469.63830266000025,61.50399582,48.35553415999999,539.7467654000002,1427.2999990000003,0,0,42985.957944249996,,42985.957944249996
2012/12,3360.83957819,8285.8877726,528.29108995,8814.17886255,3726.02493713,17177.96094028,899.04005819,51.046079520000006,0,54.701309099999996,206.52144012,550.66326819,66.45956741,51.46399535,376.52354551999997,1357.37920521,109.0791,0,35444.50268676,,35444.50268676
2012/11,2699.76367593,8102.32254189,548.04614808,8650.36868997,3068.5837336,13204.3734328,605.40418769,39.94778079,0,50.15957005999999,170.31982413000003,415.85752238000003,53.50437005,55.581264000000004,355.90602952,1141.27636093,66.7654,0,29436.53551141,,29436.53551141
2012/10,3304.75872829,7980.47972729,430.47654977,8410.956277059999,2217.48762673,10605.42896157,704.79584731,48.96612888,0,76.84343064,121.72530662,512.74246149,61.317080839999996,60.64817458,400.21460221,1282.45718526,72.2377,0,26598.12235854,,26598.12235854
2012/09,3228.91916633,8581.69312181,464.96389232,9046.65701413,1195.14156222,9258.16686466,612.81172968,39.58977167,0,59.34043201,70.83937173,713.07465696,53.20402156,34.00914572,284.63426426999996,1254.6916639199999,57.2146,0,24653.60261834,,24653.60261834
2012/08,5661.39289783,11597.87553879,767.77573923,12365.65127802,3266.49243259,13798.93162529,931.03831124,45.80883702,0,72.82414205,95.74093816,874.33564287,56.33993431,63.13783814000001,336.73609568,1544.9234282300001,59.2576,0,37627.68750545,,37627.68750545
2012/07,5642.22649536,11410.21827097,817.75784605,12227.97611702,3722.87156645,16308.59709276,869.28917871,56.182441170000004,0,89.02482368999999,103.44496740000001,718.1948411799999,68.95437274,68.18325978,480.98285465000004,1584.96756061,64.5828,0,40420.51084391,,40420.51084391
2012/06,4744.72135687,9216.8017925,710.27830991,9927.08010241,3242.34090942,13625.4171186,644.47058783,50.48573268,0,92.52839143,67.80974123,484.09722683,66.99518279,57.12155707,436.83486598,1255.87269801,59.627,0,33499.52979667,,33499.52979667
2012/05,4751.00728304,9200.37329976,597.20399661,9797.57729637,3408.79042054,13635.86862493,606.27279112,52.952342660000006,0,101.30093876999999,80.34795147,640.01161507,69.48806637,70.67113209,420.72907706999996,1435.5011235000002,66.9536,0,33701.9711645,,33701.9711645
2012/04,5179.52223338,10051.5516311,710.43292257,10761.98455367,3188.40224532,15251.66836148,516.69686659,47.612181650000004,0,83.47062263,159.68141341,723.97794809,60.16960796,37.26782572,439.40904255000004,1551.5886420099998,72.9084,0,36522.7712744399,,36522.7712744399
2012/03,6203.55533587,12383.13490152,945.13432306,13328.269224579999,3344.63026645,19169.33198863,471.72493388,56.75671003,0,82.2313081,188.64464935,512.45969553,71.7556301,57.9736493,301.38868721,1271.21032962,100.784,0,43889.5060568,,43889.5060568
2012/02,5530.97766103,11949.49869065,883.79642404,12833.29511469,3204.92486736,17600.91607207,417.62728296,48.70162365,0,60.887961340000004,162.64863346,373.86024035,49.53120113,60.37220654,329.9828407,1085.98470717,102.4339,0,40776.15956686,,40776.15956686
2012/01,6428.72501199,13538.61238174,919.92589236,14458.5382741,3154.40393208,17075.22362545,494.74238296,49.94120416,0,43.22652004,158.34995517,327.80827339,42.820956020000004,57.59359249,436.39803576999896,1116.1385370399998,98.4365,0,42826.20819822,,42826.20819822
2011/12,4881.90298252,12166.94944813,710.50742687,12877.456875,2852.42062748,16368.51705705,385.32079414,47.201915740000004,0,41.2703397,171.61690915,335.30241089000003,33.24698273,53.08104255999999,423.74031701,1105.45991778,95.8565,0,38566.9347059,,38566.9347059
2011/11,4593.40584917,10612.69869476,629.85670434,11242.5553991,1361.4522593,11962.21187811,349.09006362,36.459113900000006,0,35.32018887,109.21442859999999,252.88752273999998,15.08784805,55.454930059999995,409.76152237,914.1855545899999,65.9275,0,30488.82852437,,30488.82852437
2011/10,4272.32239471,10558.58028225,583.97249681,11142.55277906,1015.36805809,9341.12567566,375.04980747,34.30871928,0,52.27809319,76.41285838,248.29403242,6.00905469,43.489980859999996,362.52730057,823.32003939,52.6203,0,27022.35904309,,27022.35904309
2011/09,4154.31643097,10052.55808207,540.12545001,10592.68353208,1790.45325822,10751.41065012,661.4440396,31.26286916,0,59.79582013,78.57356071999999,361.65698079000003,4.41677849,51.44484329,349.43188847,936.5827410500001,47.493,0,28934.38365177,,28934.38365177
2011/08,5134.60255386,11119.10619538,643.90646557,11763.01266095,1281.07548806,9968.41301209,693.95296298,26.53881332,0,40.99392392,57.25314623,959.4657877999999,9.95618636,45.39431402,383.68288266,1523.28505431,39.9433,0,30404.28512574,,30404.28512574
2011/07,5041.5150434,10998.04532758,647.7496357,11645.79496328,1373.32205714,10555.1763424,571.52460804,27.46120951,0,48.79170093,76.39381273,1176.51868541,0.40589039,47.28629616,380.94913335999996,1757.8067284899998,36.7404,0,30981.88010514,,30981.88010514
2011/06,4633.10609886,9809.84531287,711.11348079,10520.95879366,1813.94547225,10151.45593816,428.58568795,28.00242008,0,52.61029001,75.74980077000001,659.4812508699999,0.33041818,25.777861910000002,388.59830702,1230.55034884,39.5331,0,28818.1353882,,28818.1353882
2011/05,5076.57364613,9532.46006658,535.81439311,10068.274459690001,891.05313928,8834.695174,299.3367837,25.82125607,0,54.226083079999995,98.1664539,702.53845757,0.394585,44.586037909999995,376.47084811,1302.20372164,51.9718,0,26524.10867298,,26524.10867298
2011/04,4768.52629713,9012.61700322,626.42330678,9639.04031,1240.71836591,10280.09056637,201.86204792,22.410704529999997,0,59.7439839,106.9189698,315.89747588,0.26797394,45.42174079,330.17125918,880.83210802,23.1649,0,27034.23454412,,27034.23454412
2011/03,5103.53859442,10422.42892612,641.66406643,11064.092992549999,2364.66757652,12213.12873658,283.45980597,25.49550991,0,69.03455534,125.27584892,357.88198297,0.0006934800000000001,42.08962394,308.50474933000004,928.2829638899999,47.1214,0,32004.29208824,,32004.29208824
2011/02,4543.11101575,8949.08654871,649.94338037,9599.02992908,1661.34939412,10535.07450691,418.19133245,22.18564311,0,41.28203862,78.73669862,319.42023295,0.00059121,42.53930526,365.07787189000004,869.24238166,52.5913,0,27678.58989844,,27678.58989844
2011/01,5599.64012855,11480.98332322,743.13216519,12224.11548841,3961.89065679,15628.0716116,759.03835103,24.43413888,0,47.576321230000005,172.79529548,366.75787502,0.0007347199999999999,51.94657407,411.46957324000005,1074.98051264,78.5042,0,39326.24091403,,39326.24091403
2010/12,4215.50039432,9662.11959481,661.6812075,10323.80080231,2691.78835415,13127.33112504,549.31670064,23.96929297,0,37.298843409999996,149.83087036,329.69697653000003,0.00029102,49.947450980000006,316.37250037,907.11622564,71.659,0,31886.51256447,,31886.51256447
2010/11,3611.04410151,8568.39206642,632.01288366,9200.40495008,907.72296953,9083.24689025,271.94699625,23.319647,0,37.70765256,95.41095133,250.17818749999998,0.00062514,40.15314876,230.05088883,676.82110112,48.0878,0,23799.27476611,,23799.27476611
2010/10,3667.66005616,8861.83166001,715.77234838,9577.60400839,868.70919369,7734.69705875,393.39447483,24.355869560000002,0,45.099318190000005,61.62156659,363.57269758,0.0008962499999999999,44.24620352,199.37219762,738.26874931,56.3141,0,23036.64760457,,23036.64760457
2010/09,3206.56301882,9094.14212462,682.84955645,9776.991681070002,1375.23823687,7549.76194937,662.05908693,20.0313795,0,47.04220746,51.67798713,805.72011862,0.00099624,41.48587528,172.25161036,1138.21017459,54.5663,0,23763.39045981,,23763.39045981
2010/08,4414.41160279,10423.98525475,765.58564608,11189.57090083,2028.70780308,9504.50914131,788.05868735,17.33368307,0,50.48889678,55.3366994,532.9907171899999,0.00016298,44.73297255000001,154.87019088,855.75332285,37.5086,0,28818.52003173,,28818.52003173
2010/07,5872.19147886,10310.22895789,814.23023528,11124.45919317,1884.53363411,8796.95231691,622.5765185,15.84409678,0,49.234867480000005,71.10878779,326.29170252,0.00012179000000000001,26.902132350000002,125.2826883,614.66439701,53.1711,0,28968.54866548,,28968.54866548
2010/06,5107.91515385,8771.21338387,590.14701833,9361.3604022,1550.95785679,7876.29862429,419.71271325,13.99392781,0,57.892836280000004,24.050311750000002,438.69513976,0.00012116,39.65979673,120.62941631,694.9215498000001,42.6514,0,25053.81766339,,25053.81766339
